transaction_id,payment_id,settlement_id,amount,currency,timestamp,gateway_status,payment_method,merchant_id,gateway_reference,settlement_initiated_at
TXN-000330,PAY-000330-648,SET-20260824-682212,2362.58,INR,2026-08-24T07:44:41,CAPTURED,CARD,MID-1025,GW-48529872,2026-08-24T10:53:30
TXN-000331,PAY-000331-662,SET-20260816-543638,1856.52,INR,2026-08-16T20:58:07,CAPTURED,WALLET,MID-1014,GW-25215857,2026-08-17T00:35:05
TXN-000332,PAY-000332-228,SET-20260810-273454,403.70,INR,2026-08-10T05:09:59,CAPTURED,WALLET,MID-1003,GW-38141113,2026-08-10T06:08:37
TXN-000333,PAY-000333-187,SET-20260807-824434,2114.53,INR,2026-08-07T05:51:03,CAPTURED,CARD,MID-1003,GW-21215856,2026-08-07T08:30:18
TXN-000334,PAY-000334-405,SET-20260802-335440,48.72,INR,2026-08-02T22:26:07,CAPTURED,UPI,MID-1006,GW-95436675,2026-08-03T01:46:15
TXN-000335,PAY-000335-802,SET-20260811-243777,2295.18,INR,2026-08-11T20:26:31,CAPTURED,UPI,MID-1023,GW-34864725,2026-08-11T22:32:50
TXN-000336,PAY-000336-725,SET-20260823-942225,382.77,INR,2026-08-23T23:54:07,CAPTURED,WALLET,MID-1023,GW-74595535,2026-08-24T03:11:55
TXN-000337,PAY-000337-749,SET-20260830-307809,2456.64,INR,2026-08-30T16:02:39,CAPTURED,CARD,MID-1008,GW-86669009,2026-08-30T18:48:52
TXN-000338,PAY-000338-338,SET-20260831-241119,605.18,INR,2026-08-31T14:39:45,CAPTURED,NETBANKING,MID-1023,GW-75965419,2026-08-31T17:59:50
TXN-000339,PAY-000339-860,SET-20260901-133499,1277.33,INR,2026-09-01T01:24:42,CAPTURED,WALLET,MID-1011,GW-73143524,2026-09-01T04:14:44
TXN-000340,PAY-000340-871,SET-20260823-892252,2196.13,INR,2026-08-23T21:14:15,CAPTURE_REVERSED,NETBANKING,MID-1020,GW-11502028,2026-08-24T00:05:09
TXN-000341,PAY-000341-224,SET-20260830-690339,2499.57,INR,2026-08-30T00:13:27,CAPTURED,CARD,MID-1006,GW-42317331,2026-08-30T03:01:15
TXN-000342,PAY-000342-601,SET-20260821-662679,2270.60,INR,2026-08-21T16:40:12,CAPTURED,NETBANKING,MID-1012,GW-37920450,2026-08-21T17:11:59
TXN-000343,PAY-000343-910,,2034.28,INR,2026-08-10T19:43:42,CAPTURED_UNSETTLED,WALLET,MID-1001,GW-92843805,
TXN-000344,PAY-000344-124,SET-20260802-244083,1065.37,INR,2026-08-02T04:56:54,CAPTURED,NETBANKING,MID-1012,GW-88515429,2026-08-02T08:29:10
TXN-000345,PAY-000345-562,SET-20260807-402122,482.35,INR,2026-08-07T01:34:45,CAPTURED,CARD,MID-1013,GW-71268093,2026-08-07T03:51:07
TXN-000346,PAY-000346-839,SET-20260813-690116,2336.81,INR,2026-08-13T15:51:52,CAPTURED,NETBANKING,MID-1003,GW-65506173,2026-08-13T19:31:58
TXN-000347,PAY-000347-886,SET-20260820-750521,94.54,INR,2026-08-20T14:09:00,CAPTURED,CARD,MID-1001,GW-25551650,2026-08-20T16:13:55
TXN-000348,PAY-000348-120,SET-20260808-708604,215.66,INR,2026-08-08T14:27:32,CAPTURED,UPI,MID-1024,GW-67765259,2026-08-08T15:53:23
TXN-000349,PAY-000349-399,SET-20260825-620218,1924.39,INR,2026-08-25T05:39:51,CAPTURED,WALLET,MID-1014,GW-21992545,2026-08-25T05:44:56
TXN-000350,PAY-000350-721,SET-20260802-226467,45.43,INR,2026-08-02T06:13:03,CAPTURED,NETBANKING,MID-1018,GW-42736331,2026-08-02T08:48:16
TXN-000351,PAY-000351-483,SET-20260827-103875,2326.41,INR,2026-08-27T00:46:47,CAPTURED,WALLET,MID-1010,GW-89590038,2026-08-27T02:01:04
TXN-000352,PAY-000352-644,SET-20260803-237449,1358.86,INR,2026-08-03T00:00:39,CAPTURED,NETBANKING,MID-1025,GW-88210490,2026-08-03T00:07:54
TXN-000353,PAY-000353-458,,343.77,INR,2026-08-26T21:53:27,CAPTURED_UNSETTLED,UPI,MID-1013,GW-97991982,
TXN-000354,PAY-000354-327,SET-20260817-330569,1729.77,INR,2026-08-17T15:32:35,CAPTURED,NETBANKING,MID-1004,GW-20044886,2026-08-17T16:07:22
TXN-000355,PAY-000355-279,SET-20260805-412805,1805.83,INR,2026-08-05T23:04:23,CAPTURED,CARD,MID-1021,GW-46700572,2026-08-06T00:51:55
TXN-000356,PAY-000356-359,SET-20260810-374930,1576.50,INR,2026-08-10T13:11:27,CAPTURED,CARD,MID-1018,GW-91536632,2026-08-10T15:19:43
TXN-000357,PAY-000357-225,SET-20260809-734834,742.91,INR,2026-08-09T07:31:11,CAPTURED,UPI,MID-1019,GW-44570684,2026-08-09T08:53:47
TXN-000358,PAY-000358-177,SET-20260818-627723,418.77,INR,2026-08-18T13:28:06,CAPTURED,NETBANKING,MID-1021,GW-74204164,2026-08-18T15:10:24
TXN-000359,PAY-000359-789,SET-20260802-957765,728.63,INR,2026-08-02T16:50:11,CAPTURED,NETBANKING,MID-1009,GW-48905904,2026-08-02T18:37:01
TXN-000360,PAY-000360-178,SET-20260816-153304,2354.55,INR,2026-08-16T03:03:29,CAPTURED,WALLET,MID-1002,GW-83343474,2026-08-16T03:30:33
TXN-000361,PAY-000361-160,SET-20260812-597261,1974.23,INR,2026-08-12T21:12:04,CAPTURED,NETBANKING,MID-1006,GW-38117557,2026-08-13T00:19:24
TXN-000362,PAY-000362-988,SET-20260828-571060,1202.83,INR,2026-08-28T12:40:55,CAPTURED,UPI,MID-1010,GW-30210328,2026-08-28T16:15:03
TXN-000363,PAY-000363-220,SET-20260812-669929,2103.29,INR,2026-08-12T17:12:29,CAPTURED,CARD,MID-1017,GW-18789791,2026-08-12T18:35:24
TXN-000364,PAY-000364-356,SET-20260805-424149,640.56,INR,2026-08-05T21:45:23,CAPTURED,UPI,MID-1018,GW-85194203,2026-08-05T22:02:13
TXN-000365,PAY-000365-433,SET-20260814-629487,1751.68,INR,2026-08-14T19:16:44,CAPTURED,NETBANKING,MID-1021,GW-20674042,2026-08-14T19:33:01
TXN-000366,PAY-000366-707,SET-20260828-666334,208.87,INR,2026-08-28T23:07:36,CAPTURED,NETBANKING,MID-1022,GW-44993434,2026-08-29T02:51:07
TXN-000367,PAY-000367-633,SET-20260814-588905,781.27,INR,2026-08-14T08:07:40,CAPTURED,WALLET,MID-1023,GW-47620921,2026-08-14T09:35:26
TXN-000368,PAY-000368-643,SET-20260816-216755,1944.77,INR,2026-08-16T11:07:12,CAPTURED,UPI,MID-1015,GW-96969599,2026-08-16T13:03:36
TXN-000369,PAY-000369-516,SET-20260831-799037,1231.23,INR,2026-08-31T19:11:36,SETTLEMENT_PENDING,NETBANKING,MID-1025,GW-77775961,2026-08-31T22:02:02
TXN-000370,PAY-000370-410,SET-20260808-864205,159.72,INR,2026-08-08T09:14:54,CAPTURED,CARD,MID-1005,GW-23603904,2026-08-08T09:22:55
TXN-000371,PAY-000371-385,SET-20260813-513975,2221.56,INR,2026-08-13T03:27:18,CAPTURED,WALLET,MID-1025,GW-52618187,2026-08-13T03:54:48
TXN-000372,PAY-000372-443,SET-20260821-778414,176.63,INR,2026-08-21T20:02:26,CAPTURED,NETBANKING,MID-1006,GW-13998127,2026-08-21T22:45:31
TXN-000373,PAY-000373-933,,2448.31,INR,2026-08-26T01:43:19,CAPTURED_UNSETTLED,UPI,MID-1015,GW-78188119,
TXN-000374,PAY-000374-270,SET-20260822-492676,1589.54,INR,2026-08-22T12:44:11,CAPTURED,WALLET,MID-1004,GW-30689269,2026-08-22T15:42:02
TXN-000375,PAY-000375-437,SET-20260813-299148,1540.84,INR,2026-08-13T17:04:43,CAPTURED,CARD,MID-1003,GW-77141126,2026-08-13T20:12:05
TXN-000376,PAY-000376-267,,843.49,INR,2026-08-20T07:05:57,CAPTURED_UNSETTLED,CARD,MID-1020,GW-23265155,
TXN-000377,PAY-000377-602,SET-20260816-310010,937.30,INR,2026-08-16T12:29:55,CAPTURED,NETBANKING,MID-1004,GW-99529296,2026-08-16T14:22:38
TXN-000378,PAY-000378-424,SET-20260805-374518,1715.04,INR,2026-08-05T22:13:44,CAPTURED,NETBANKING,MID-1022,GW-80604876,2026-08-06T01:00:18
TXN-000379,PAY-000379-903,SET-20260819-972477,2118.95,INR,2026-08-19T20:19:18,CAPTURED,CARD,MID-1009,GW-87871042,2026-08-19T21:43:07
TXN-000380,PAY-000380-473,SET-20260829-239669,1070.04,INR,2026-08-29T05:08:27,CAPTURED,NETBANKING,MID-1020,GW-17803492,2026-08-29T05:25:18
TXN-000381,PAY-000381-633,,1108.24,INR,2026-08-23T17:31:26,CAPTURED_UNSETTLED,UPI,MID-1003,GW-19158402,
TXN-000382,PAY-000382-851,SET-20260821-416265,103.04,INR,2026-08-21T02:12:05,CAPTURED,NETBANKING,MID-1007,GW-95553204,2026-08-21T06:05:06
TXN-000383,PAY-000383-536,SET-20260816-169571,930.57,INR,2026-08-16T03:32:02,CAPTURED,CARD,MID-1013,GW-72103945,2026-08-16T05:00:16
TXN-000384,PAY-000384-985,SET-20260813-240387,591.54,INR,2026-08-13T13:41:21,CAPTURED,WALLET,MID-1004,GW-74226606,2026-08-13T15:58:26
TXN-000385,PAY-000385-927,SET-20260830-270030,754.43,INR,2026-08-30T21:13:25,CAPTURED,WALLET,MID-1013,GW-49619802,2026-08-30T23:15:59
TXN-000386,PAY-000386-141,SET-20260810-362046,1094.53,INR,2026-08-10T11:03:04,CAPTURED,UPI,MID-1016,GW-93693270,2026-08-10T14:44:37
TXN-000387,PAY-000387-110,SET-20260808-950572,45.45,INR,2026-08-08T13:30:06,CAPTURED,WALLET,MID-1021,GW-62176573,2026-08-08T15:50:22
TXN-000388,PAY-000388-440,SET-20260808-487664,1941.96,INR,2026-08-08T02:34:20,CAPTURED,WALLET,MID-1010,GW-64030188,2026-08-08T06:02:04
TXN-000389,PAY-000389-875,SET-20260817-239881,1465.72,INR,2026-08-17T16:55:28,CAPTURED,CARD,MID-1019,GW-44240849,2026-08-17T17:10:26
TXN-000390,PAY-000390-411,SET-20260830-912161,73.60,INR,2026-08-30T04:23:07,CAPTURED,CARD,MID-1012,GW-46190321,2026-08-30T04:47:21
TXN-000391,PAY-000391-794,SET-20260812-290938,980.28,INR,2026-08-12T22:53:01,CAPTURED,UPI,MID-1011,GW-28567992,2026-08-13T01:44:30
TXN-000392,PAY-000392-685,SET-20260809-190938,2271.81,INR,2026-08-09T05:26:06,CAPTURED,UPI,MID-1004,GW-53921504,2026-08-09T09:26:00
TXN-000393,PAY-000393-510,SET-20260822-187034,2278.03,INR,2026-08-22T23:06:42,CAPTURED,WALLET,MID-1019,GW-16331122,2026-08-23T00:42:05
TXN-000394,PAY-000394-135,SET-20260810-583519,561.61,INR,2026-08-10T07:18:34,CAPTURED,WALLET,MID-1020,GW-36997641,2026-08-10T08:13:10
TXN-000395,PAY-000395-283,SET-20260805-219474,1119.40,INR,2026-08-05T10:18:12,CAPTURED,WALLET,MID-1010,GW-93003391,2026-08-05T14:04:27
TXN-000396,PAY-000396-438,SET-20260805-447295,1753.99,INR,2026-08-05T20:23:08,CAPTURED,CARD,MID-1018,GW-27682143,2026-08-05T21:16:20
TXN-000397,PAY-000397-799,SET-20260821-501804,2145.23,INR,2026-08-21T00:43:53,CAPTURED,NETBANKING,MID-1012,GW-74927789,2026-08-21T03:48:29
TXN-000398,PAY-000398-899,SET-20260821-580392,2090.00,INR,2026-08-21T15:09:06,CAPTURED,CARD,MID-1023,GW-24620989,2026-08-21T16:31:09
TXN-000399,PAY-000399-120,SET-20260901-690414,44.76,INR,2026-09-01T03:56:32,CAPTURED,WALLET,MID-1014,GW-38761462,2026-09-01T05:01:07
TXN-000400,PAY-000400-989,SET-20260831-950705,2382.56,INR,2026-08-31T16:03:23,CAPTURED,UPI,MID-1010,GW-91365170,2026-08-31T19:34:29
TXN-000401,PAY-000401-714,SET-20260823-635953,2081.58,INR,2026-08-23T19:50:30,CAPTURED,NETBANKING,MID-1018,GW-61918500,2026-08-23T21:54:33
TXN-000402,PAY-000402-315,SET-20260802-739480,432.21,INR,2026-08-02T15:25:53,CAPTURED,NETBANKING,MID-1023,GW-16648440,2026-08-02T16:05:48
TXN-000403,PAY-000403-931,SET-20260831-186999,2350.03,INR,2026-08-31T17:54:34,CAPTURED,CARD,MID-1014,GW-51262480,2026-08-31T20:50:28
TXN-000404,PAY-000404-376,SET-20260810-775334,172.88,INR,2026-08-10T13:10:01,CAPTURED,UPI,MID-1006,GW-21856119,2026-08-10T15:02:29
TXN-000405,PAY-000405-436,SET-20260820-742633,2065.40,INR,2026-08-20T06:07:20,CAPTURED,NETBANKING,MID-1008,GW-12114818,2026-08-20T09:43:10
TXN-000406,PAY-000406-467,SET-20260823-130784,631.64,INR,2026-08-23T15:55:55,CAPTURED,UPI,MID-1011,GW-37227054,2026-08-23T18:32:08
TXN-000407,PAY-000407-931,SET-20260829-528754,1511.11,INR,2026-08-29T20:24:51,CAPTURED,UPI,MID-1019,GW-99377866,2026-08-29T22:36:57
TXN-000408,PAY-000408-641,SET-20260814-613368,57.99,INR,2026-08-14T23:22:59,CAPTURED,NETBANKING,MID-1024,GW-85985834,2026-08-15T00:06:56
TXN-000409,PAY-000409-688,SET-20260813-236305,1178.08,INR,2026-08-13T14:01:03,CAPTURED,UPI,MID-1013,GW-19378541,2026-08-13T17:29:17
TXN-000410,PAY-000410-587,SET-20260805-274379,975.38,INR,2026-08-05T15:46:31,CAPTURED,CARD,MID-1013,GW-67584462,2026-08-05T19:30:20
TXN-000411,PAY-000411-276,SET-20260810-153621,2209.52,INR,2026-08-10T08:19:21,CAPTURED,WALLET,MID-1009,GW-47681408,2026-08-10T12:18:07
TXN-000412,PAY-000412-781,SET-20260824-859276,1141.50,INR,2026-08-24T12:19:02,CAPTURED,NETBANKING,MID-1017,GW-47297725,2026-08-24T12:46:58
TXN-000413,PAY-000413-687,SET-20260822-339380,1813.19,INR,2026-08-22T19:33:32,CAPTURED,UPI,MID-1019,GW-25374315,2026-08-22T20:43:36
TXN-000414,PAY-000414-833,SET-20260821-707344,2495.35,INR,2026-08-21T07:05:31,CAPTURED,WALLET,MID-1015,GW-39882953,2026-08-21T08:37:21
TXN-000415,PAY-000415-102,SET-20260820-282665,759.17,INR,2026-08-20T06:17:48,CAPTURED,NETBANKING,MID-1020,GW-99140634,2026-08-20T06:30:08
TXN-000416,PAY-000416-643,SET-20260824-376067,2319.34,INR,2026-08-24T06:23:53,SETTLEMENT_PENDING,NETBANKING,MID-1021,GW-85321288,2026-08-24T08:38:27
TXN-000417,PAY-000417-829,SET-20260828-105066,1716.65,INR,2026-08-28T15:58:46,CAPTURED,CARD,MID-1003,GW-58071611,2026-08-28T18:47:03
TXN-000418,PAY-000418-541,SET-20260829-526580,28.42,INR,2026-08-29T05:00:57,CAPTURED,CARD,MID-1001,GW-33417953,2026-08-29T07:10:39
TXN-000419,PAY-000419-357,SET-20260816-693712,322.50,INR,2026-08-16T00:25:57,CAPTURED,CARD,MID-1018,GW-65867285,2026-08-16T00:58:47
TXN-000420,PAY-000420-599,SET-20260810-438129,641.59,INR,2026-08-10T10:10:28,CAPTURED,WALLET,MID-1009,GW-42242440,2026-08-10T13:50:05
TXN-000421,PAY-000421-434,SET-20260822-945172,2407.98,INR,2026-08-22T07:05:52,CAPTURED,NETBANKING,MID-1003,GW-87000106,2026-08-22T09:14:56
TXN-000422,PAY-000422-519,SET-20260808-550396,1178.99,INR,2026-08-08T08:53:41,CAPTURED,CARD,MID-1022,GW-37783031,2026-08-08T12:16:21
TXN-000423,PAY-000423-467,SET-20260802-616426,1289.78,INR,2026-08-02T11:38:26,CAPTURED,NETBANKING,MID-1024,GW-44055980,2026-08-02T12:24:29
TXN-000424,PAY-000424-544,SET-20260814-298159,1766.89,INR,2026-08-14T00:29:18,CAPTURED,NETBANKING,MID-1018,GW-84530825,2026-08-14T03:38:46
TXN-000425,PAY-000425-945,SET-20260817-821874,1542.28,INR,2026-08-17T13:20:26,CAPTURED,UPI,MID-1007,GW-54986222,2026-08-17T13:49:31
TXN-000426,PAY-000426-628,SET-20260805-554905,267.98,INR,2026-08-05T00:37:05,CAPTURED,WALLET,MID-1003,GW-33018280,2026-08-05T04:28:22
TXN-000427,PAY-000427-888,SET-20260814-472218,64.91,INR,2026-08-14T10:27:14,CAPTURED,CARD,MID-1011,GW-11851599,2026-08-14T13:25:45
TXN-000428,PAY-000428-801,SET-20260807-730092,1369.37,INR,2026-08-07T09:06:24,CAPTURED,UPI,MID-1022,GW-35952666,2026-08-07T09:56:04
TXN-000429,PAY-000429-117,SET-20260822-439197,1922.47,INR,2026-08-22T20:24:25,CAPTURED,CARD,MID-1021,GW-70478162,2026-08-22T21:10:58
TXN-000430,PAY-000430-840,SET-20260806-483485,2482.35,INR,2026-08-06T11:52:19,CAPTURED,WALLET,MID-1024,GW-50408816,2026-08-06T15:40:21
TXN-000431,PAY-000431-395,SET-20260817-821771,303.12,INR,2026-08-17T04:32:38,CAPTURED,NETBANKING,MID-1008,GW-84840176,2026-08-17T06:26:56
TXN-000432,PAY-000432-245,,2465.37,INR,2026-08-23T08:03:18,CAPTURED_UNSETTLED,WALLET,MID-1002,GW-54155452,
TXN-000433,PAY-000433-267,SET-20260828-794841,18.31,INR,2026-08-28T17:05:05,CAPTURED,CARD,MID-1018,GW-18057837,2026-08-28T18:41:08
TXN-000434,PAY-000434-764,SET-20260830-802124,1900.52,INR,2026-08-30T04:24:54,CAPTURED,CARD,MID-1008,GW-15288996,2026-08-30T05:08:25
TXN-000435,PAY-000435-931,SET-20260802-910187,1528.82,INR,2026-08-02T11:39:24,CAPTURED,NETBANKING,MID-1017,GW-84511243,2026-08-02T11:45:46
TXN-000436,PAY-000436-809,SET-20260809-635604,1058.70,INR,2026-08-09T05:41:49,CAPTURED,WALLET,MID-1009,GW-98230252,2026-08-09T06:14:51
TXN-000437,PAY-000437-161,SET-20260901-875455,2417.33,INR,2026-09-01T02:16:12,CAPTURED,WALLET,MID-1008,GW-59963634,2026-09-01T03:44:45
TXN-000438,PAY-000438-310,SET-20260821-735432,485.11,INR,2026-08-21T00:44:05,CAPTURED,CARD,MID-1024,GW-44607921,2026-08-21T01:13:56
TXN-000439,PAY-000439-179,SET-20260818-223922,491.25,INR,2026-08-18T03:45:51,CAPTURED,NETBANKING,MID-1011,GW-35188052,2026-08-18T05:42:18
TXN-000440,PAY-000440-758,SET-20260831-802865,1757.64,INR,2026-08-31T12:46:51,CAPTURED,NETBANKING,MID-1023,GW-41919823,2026-08-31T15:55:29
TXN-000441,PAY-000441-715,SET-20260818-273582,285.91,INR,2026-08-18T16:10:02,CAPTURED,NETBANKING,MID-1013,GW-22226692,2026-08-18T18:03:29
TXN-000442,PAY-000442-676,SET-20260811-520704,732.05,INR,2026-08-11T17:34:44,CAPTURED,CARD,MID-1017,GW-75701174,2026-08-11T18:49:46
TXN-000443,PAY-000443-815,SET-20260812-184099,2279.84,INR,2026-08-12T16:23:31,CAPTURED,WALLET,MID-1017,GW-88517780,2026-08-12T17:15:48
TXN-000444,PAY-000444-927,SET-20260816-997248,1241.87,INR,2026-08-16T01:53:11,CAPTURED,WALLET,MID-1023,GW-88553475,2026-08-16T04:07:29
TXN-000445,PAY-000445-541,SET-20260809-519092,755.61,INR,2026-08-09T21:42:03,CAPTURED,CARD,MID-1019,GW-70772393,2026-08-09T22:15:59
TXN-000446,PAY-000446-928,SET-20260812-531138,1227.37,INR,2026-08-12T10:55:26,CAPTURED,UPI,MID-1013,GW-92788868,2026-08-12T13:52:33
TXN-000447,PAY-000447-764,SET-20260901-563301,1667.10,INR,2026-09-01T02:39:17,CAPTURED,WALLET,MID-1025,GW-44084300,2026-09-01T03:18:24
TXN-000448,PAY-000448-325,SET-20260811-721050,1089.82,INR,2026-08-11T12:33:44,CAPTURED,NETBANKING,MID-1018,GW-31514713,2026-08-11T13:53:07
TXN-000449,PAY-000449-515,SET-20260808-101019,773.00,INR,2026-08-08T09:22:46,CAPTURED,UPI,MID-1001,GW-40316212,2026-08-08T12:59:36
TXN-000450,PAY-000450-597,SET-20260809-480116,972.16,INR,2026-08-09T07:24:29,CAPTURED,UPI,MID-1020,GW-39705870,2026-08-09T10:24:34
TXN-000451,PAY-000451-487,SET-20260819-835888,1980.52,INR,2026-08-19T19:35:17,CAPTURED,NETBANKING,MID-1008,GW-96764050,2026-08-19T19:56:37
TXN-000452,PAY-000452-591,SET-20260820-756209,2082.24,INR,2026-08-20T21:20:07,CAPTURED,WALLET,MID-1010,GW-16692009,2026-08-21T00:10:52
TXN-000453,PAY-000453-368,SET-20260829-596524,618.62,INR,2026-08-29T14:34:21,CAPTURED,UPI,MID-1022,GW-68642045,2026-08-29T15:33:37
TXN-000454,PAY-000454-620,,394.27,INR,2026-08-14T10:37:38,CAPTURED_UNSETTLED,UPI,MID-1024,GW-97364924,
TXN-000455,PAY-000455-849,SET-20260818-334238,144.29,INR,2026-08-18T09:25:40,CAPTURED,UPI,MID-1021,GW-31559105,2026-08-18T13:18:09
TXN-000456,PAY-000456-156,SET-20260817-527431,1706.40,INR,2026-08-17T20:07:13,CAPTURED,WALLET,MID-1019,GW-55478119,2026-08-17T20:18:03
TXN-000457,PAY-000457-718,SET-20260814-419421,2374.86,INR,2026-08-14T19:58:12,CAPTURED,CARD,MID-1009,GW-52630581,2026-08-14T22:42:59
TXN-000458,PAY-000458-399,SET-20260806-461087,72.61,INR,2026-08-06T12:21:20,CAPTURED,UPI,MID-1010,GW-85179021,2026-08-06T15:07:18
TXN-000459,PAY-000459-810,SET-20260810-442780,693.69,INR,2026-08-10T08:45:45,CAPTURED,NETBANKING,MID-1016,GW-44499608,2026-08-10T09:02:20
TXN-000460,PAY-000460-113,SET-20260822-488309,2370.78,INR,2026-08-22T09:08:34,CAPTURED,CARD,MID-1014,GW-98610444,2026-08-22T12:37:37
TXN-000461,PAY-000461-658,SET-20260820-961925,1104.58,INR,2026-08-20T22:22:32,CAPTURED,UPI,MID-1017,GW-95452549,2026-08-20T22:54:10
TXN-000462,PAY-000462-467,SET-20260831-956752,1574.07,INR,2026-08-31T08:01:43,CAPTURED,UPI,MID-1013,GW-41322669,2026-08-31T09:25:25
TXN-000463,PAY-000463-105,SET-20260810-508185,2273.17,INR,2026-08-10T14:41:47,CAPTURED,WALLET,MID-1017,GW-21923154,2026-08-10T17:52:28
TXN-000464,PAY-000464-274,SET-20260805-442338,518.06,INR,2026-08-05T19:27:22,CAPTURED,WALLET,MID-1019,GW-48946462,2026-08-05T21:02:31
TXN-000465,PAY-000465-539,SET-20260812-693512,1932.23,INR,2026-08-12T23:35:35,CAPTURED,CARD,MID-1023,GW-11083767,2026-08-13T02:15:06
TXN-000466,PAY-000466-548,SET-20260828-813007,495.24,INR,2026-08-28T06:15:51,CAPTURED,NETBANKING,MID-1005,GW-72001233,2026-08-28T10:16:02
TXN-000467,PAY-000467-102,SET-20260808-325618,1045.10,INR,2026-08-08T18:35:52,CAPTURED,NETBANKING,MID-1005,GW-55934227,2026-08-08T22:07:30
TXN-000468,PAY-000468-124,SET-20260806-645398,1939.77,INR,2026-08-06T11:23:39,CAPTURED,WALLET,MID-1004,GW-91501920,2026-08-06T15:20:09
TXN-000469,PAY-000469-513,SET-20260812-487631,123.18,INR,2026-08-12T06:55:21,CAPTURED,CARD,MID-1023,GW-75769914,2026-08-12T07:54:48
TXN-000470,PAY-000470-207,SET-20260901-173758,2395.89,INR,2026-09-01T04:22:25,CAPTURED,NETBANKING,MID-1002,GW-43641703,2026-09-01T05:13:28
TXN-000471,PAY-000471-583,SET-20260808-497298,973.35,INR,2026-08-08T07:17:35,CAPTURED,UPI,MID-1025,GW-20651229,2026-08-08T08:24:05
TXN-000472,PAY-000472-990,SET-20260813-623805,1505.18,INR,2026-08-13T22:15:42,CAPTURED,WALLET,MID-1010,GW-82171631,2026-08-14T01:37:23
TXN-000473,PAY-000473-380,SET-20260814-323615,2403.84,INR,2026-08-14T06:19:00,CAPTURE_REVERSED,UPI,MID-1001,GW-34922931,2026-08-14T06:37:41
TXN-000474,PAY-000474-458,SET-20260825-544825,83.50,INR,2026-08-25T20:24:53,CAPTURED,WALLET,MID-1012,GW-20452465,2026-08-25T21:58:04
TXN-000475,PAY-000475-993,SET-20260814-739364,953.91,INR,2026-08-14T00:28:41,CAPTURED,NETBANKING,MID-1013,GW-83397071,2026-08-14T03:00:16
TXN-000476,PAY-000476-340,SET-20260802-138180,2151.89,INR,2026-08-02T01:40:57,CAPTURED,UPI,MID-1017,GW-28299561,2026-08-02T04:45:39
TXN-000477,PAY-000477-248,SET-20260811-717631,1969.45,INR,2026-08-11T19:17:22,CAPTURED,CARD,MID-1008,GW-77351761,2026-08-11T22:33:24
TXN-000478,PAY-000478-547,SET-20260821-325004,83.44,INR,2026-08-21T17:38:34,CAPTURED,UPI,MID-1006,GW-46912312,2026-08-21T20:46:37
TXN-000479,PAY-000479-165,SET-20260815-347630,346.43,INR,2026-08-15T21:04:41,CAPTURED,CARD,MID-1008,GW-98685241,2026-08-15T23:22:24
TXN-000480,PAY-000480-360,SET-20260817-938886,849.91,INR,2026-08-17T18:47:05,CAPTURED,CARD,MID-1017,GW-32616991,2026-08-17T22:00:43
TXN-000481,PAY-000481-616,SET-20260815-344428,1337.55,INR,2026-08-15T09:21:27,CAPTURED,CARD,MID-1008,GW-59205521,2026-08-15T09:35:21
TXN-000482,PAY-000482-420,SET-20260812-123352,989.98,INR,2026-08-12T09:16:41,CAPTURED,CARD,MID-1012,GW-34165988,2026-08-12T12:34:39
TXN-000483,PAY-000483-572,SET-20260823-277423,1706.36,INR,2026-08-23T17:53:49,CAPTURED,WALLET,MID-1013,GW-35016474,2026-08-23T19:24:45
TXN-000484,PAY-000484-879,SET-20260803-775950,208.84,INR,2026-08-03T02:04:51,CAPTURED,CARD,MID-1016,GW-41559600,2026-08-03T02:39:35
TXN-000485,PAY-000485-271,,1620.47,INR,2026-08-20T08:42:27,CAPTURED_UNSETTLED,UPI,MID-1024,GW-88321040,
TXN-000486,PAY-000486-969,SET-20260817-527998,1584.83,INR,2026-08-17T19:07:24,CAPTURED,WALLET,MID-1025,GW-66871528,2026-08-17T20:22:00
TXN-000487,PAY-000487-254,SET-20260831-150993,1537.68,INR,2026-08-31T19:40:29,CAPTURED,CARD,MID-1008,GW-25750376,2026-08-31T23:19:49
TXN-000488,PAY-000488-933,SET-20260830-408939,2315.25,INR,2026-08-30T03:48:43,CAPTURED,CARD,MID-1008,GW-22224898,2026-08-30T04:33:18
TXN-000489,PAY-000489-210,SET-20260811-169287,1544.35,INR,2026-08-11T02:14:07,CAPTURED,WALLET,MID-1002,GW-56082027,2026-08-11T03:19:42
TXN-000490,PAY-000490-679,SET-20260816-540023,2319.86,INR,2026-08-16T19:42:00,CAPTURED,UPI,MID-1015,GW-19067099,2026-08-16T20:51:52
TXN-000491,PAY-000491-223,SET-20260819-794235,2373.32,INR,2026-08-19T17:21:44,CAPTURED,UPI,MID-1014,GW-47520228,2026-08-19T18:30:09
TXN-000492,PAY-000492-294,SET-20260819-434404,1086.23,INR,2026-08-19T02:21:31,CAPTURED,WALLET,MID-1018,GW-59114971,2026-08-19T02:57:51
TXN-000493,PAY-000493-210,SET-20260816-891785,1168.51,INR,2026-08-16T01:47:22,CAPTURED,WALLET,MID-1025,GW-28509711,2026-08-16T03:59:28
TXN-000494,PAY-000494-436,SET-20260810-825567,1970.16,INR,2026-08-10T13:10:38,CAPTURED,UPI,MID-1003,GW-95714895,2026-08-10T15:37:25
